15/07/2022 11:08	10.4	NNE
15/07/2022 11:13	13	NNE
15/07/2022 11:18	12.2	NNE
15/07/2022 11:23	15.7	NNE
15/07/2022 11:28	14.8	NNE
15/07/2022 11:33	16.5	NNE
15/07/2022 11:38	18.3	NNE
15/07/2022 11:43	20.9	NE
15/07/2022 11:48	17.4	NE
15/07/2022 11:53	17.4	NE
15/07/2022 11:58	18.3	NE
15/07/2022 12:03	15.7	NE
15/07/2022 12:08	11.3	NNW
15/07/2022 12:13	10.4	NNE
15/07/2022 12:18	9.6	NNE
15/07/2022 12:23	4.3	NE
15/07/2022 12:28	7.8	NNE
15/07/2022 12:33	5.2	NNE
15/07/2022 12:38	9.6	NNW
15/07/2022 12:43	6.1	NNE
15/07/2022 12:48	7.8	N
15/07/2022 12:53	7	N
15/07/2022 12:58	6.1	NNW
15/07/2022 13:03	7.8	NNW
15/07/2022 13:08	12.2	NNW
15/07/2022 13:13	8.7	N
15/07/2022 13:18	13	NNW
15/07/2022 13:23	8.7	N
15/07/2022 13:28	13.9	NW
15/07/2022 13:33	10.4	NNW
15/07/2022 13:38	11.3	NNW
15/07/2022 13:43	9.6	NNW
15/07/2022 13:48	7	N
15/07/2022 13:53	9.6	NNW
15/07/2022 13:58	6.1	N
15/07/2022 14:03	2.6	N
15/07/2022 14:08	2.6	N
15/07/2022 14:13	5.2	N
15/07/2022 14:18	4.3	NNW
15/07/2022 14:23	5.2	NNW
15/07/2022 14:28	9.6	NNW
15/07/2022 14:33	10.4	NNW
15/07/2022 14:38	5.2	NNW
15/07/2022 14:43	8.7	N
15/07/2022 14:48	7	N
15/07/2022 14:53	6.1	N
15/07/2022 14:58	11.3	NNE
15/07/2022 15:03	12.2	NNE
15/07/2022 15:08	12.2	NE
15/07/2022 15:13	12.2	NE
15/07/2022 15:18	10.4	NE
15/07/2022 15:23	10.4	NNE
15/07/2022 15:28	12.2	NNE
15/07/2022 15:33	13	NNE
15/07/2022 15:38	13.9	NNE
15/07/2022 15:43	14.8	NNE
15/07/2022 15:48	14.8	NNE
15/07/2022 15:53	12.2	NNE
15/07/2022 15:58	10.4	N
15/07/2022 16:03	12.2	N
15/07/2022 16:08	9.6	NNE
15/07/2022 16:13	11.3	N
15/07/2022 16:18	9.6	N
15/07/2022 16:23	10.4	NNE
15/07/2022 16:28	7	N
15/07/2022 16:33	8.7	NNE
15/07/2022 16:38	7.8	N
15/07/2022 16:43	13	N
15/07/2022 16:48	12.2	N
15/07/2022 16:53	8.7	NNE
15/07/2022 16:58	13.9	NNE
15/07/2022 17:03	13.9	NNE
15/07/2022 17:08	12.2	NNE
15/07/2022 17:13	13	NNE
15/07/2022 17:18	12.2	NNE
15/07/2022 17:23	11.3	N
15/07/2022 17:28	7.8	NNE
15/07/2022 17:33	8.7	N
15/07/2022 17:38	7	NNE
15/07/2022 17:43	7.8	N
15/07/2022 17:48	7	NNE
15/07/2022 17:53	7	NNE
15/07/2022 17:58	7.8	NNE
15/07/2022 18:03	4.3	N
15/07/2022 18:08	5.2	N
15/07/2022 18:13	8.7	NNE
15/07/2022 18:18	7.8	N
15/07/2022 18:23	8.7	N
15/07/2022 18:28	6.1	NNE
15/07/2022 18:33	8.7	NNE
15/07/2022 18:38	8.7	N
15/07/2022 18:43	9.6	NNE
15/07/2022 18:48	8.7	N
15/07/2022 18:53	5.2	N
15/07/2022 18:58	6.1	NNE
15/07/2022 19:03	7.8	N
15/07/2022 19:08	6.1	N
15/07/2022 19:13	6.1	NNE
15/07/2022 19:18	7.8	NNE
15/07/2022 19:23	7	NNE
15/07/2022 19:28	4.3	N
15/07/2022 19:33	4.3	NNW
15/07/2022 19:38	4.3	NNE
15/07/2022 19:43	3.5	NNW
15/07/2022 19:48	5.2	NNW
15/07/2022 19:53	5.2	N
15/07/2022 19:58	6.1	N
15/07/2022 20:03	7	N
15/07/2022 20:08	6.1	NNE
15/07/2022 20:13	6.1	NNE
15/07/2022 20:18	6.1	NNE
15/07/2022 20:23	9.6	NNE
15/07/2022 20:28	8.7	N
15/07/2022 20:33	11.3	N
15/07/2022 20:38	7.8	N
15/07/2022 20:43	7.8	N
15/07/2022 20:48	9.6	N
15/07/2022 20:53	7	N
15/07/2022 20:58	8.7	N
15/07/2022 21:03	5.2	NNW
15/07/2022 21:08	4.3	N
15/07/2022 21:13	7	N
15/07/2022 21:18	4.3	NW
15/07/2022 21:23	5.2	N
15/07/2022 21:28	4.3	N
15/07/2022 21:33	3.5	N
15/07/2022 21:38	7.8	N
15/07/2022 21:43	4.3	N
15/07/2022 21:48	7.8	N
15/07/2022 21:53	8.7	N
15/07/2022 21:58	4.3	N
15/07/2022 22:03	5.2	NNW
15/07/2022 22:08	7	NNW
15/07/2022 22:13	12.2	NNW
15/07/2022 22:18	4.3	NW
15/07/2022 22:23	5.2	NNW
15/07/2022 22:28	7	NNW
15/07/2022 22:33	6.1	N
15/07/2022 22:38	4.3	NNW
15/07/2022 22:43	1.7	NNW
15/07/2022 22:48	3.5	NW
15/07/2022 22:53	6.1	NNW
15/07/2022 22:58	5.2	NW
15/07/2022 23:03	4.3	NNW
15/07/2022 23:08	5.2	NNW
15/07/2022 23:13	2.6	NNW
15/07/2022 23:18	1.7	NW
15/07/2022 23:23	7.8	NW
15/07/2022 23:28	6.1	NNW
15/07/2022 23:33	5.2	NNW
15/07/2022 23:38	7	NW
15/07/2022 23:43	3.5	NNW
15/07/2022 23:48	6.1	NNW
15/07/2022 23:53	2.6	NNW
15/07/2022 23:58	3.5	NNW
16/07/2022 00:03	6.1	NW
16/07/2022 00:08	4.3	NW
16/07/2022 00:13	5.2	NNW
16/07/2022 00:18	7.8	NW
16/07/2022 00:23	4.3	NNW
16/07/2022 00:28	5.2	NNW
16/07/2022 00:33	2.6	NNW
16/07/2022 00:38	2.6	NNW
16/07/2022 00:43	2.6	NNW
16/07/2022 00:48	4.3	NNW
16/07/2022 00:53	6.1	NNW
16/07/2022 00:58	6.1	NNW
16/07/2022 01:03	2.6	NNW
16/07/2022 01:08	4.3	N
16/07/2022 01:13	0.9	N
16/07/2022 01:18	0.9	N
16/07/2022 01:23	2.6	N
16/07/2022 01:28	3.5	NNW
16/07/2022 01:33	1.7	NNW
16/07/2022 01:38	4.3	NNW
16/07/2022 01:43	1.7	NNW
16/07/2022 01:48	1.7	NNW
16/07/2022 01:53	0	NNW
16/07/2022 01:58	0	NNW
16/07/2022 02:03	0	NNW
16/07/2022 02:08	0	NNW
16/07/2022 02:13	0.9	NNW
16/07/2022 02:18	0	NNW
16/07/2022 02:23	0	NNW
16/07/2022 02:28	0	NNW
16/07/2022 02:33	0	NNW
16/07/2022 02:38	0	NNW
16/07/2022 02:43	0	NNW
16/07/2022 02:48	0	NNW
16/07/2022 02:53	0	NNW
16/07/2022 02:58	1.7	NNW
16/07/2022 03:03	0	NNW
16/07/2022 03:08	0	NNW
16/07/2022 03:13	0	NNW
16/07/2022 03:18	0	NNW
16/07/2022 03:23	2.6	W
16/07/2022 03:28	1.7	W
16/07/2022 03:33	1.7	W
16/07/2022 03:38	1.7	W
16/07/2022 03:43	1.7	W
16/07/2022 03:48	0.9	W
16/07/2022 03:53	0	W
16/07/2022 03:58	2.6	W
16/07/2022 04:03	0.9	W
16/07/2022 04:08	1.7	W
16/07/2022 04:13	0.9	W
16/07/2022 04:18	1.7	W
16/07/2022 04:23	0	W
16/07/2022 04:28	0	W
16/07/2022 04:33	0	W
16/07/2022 04:38	0	W
16/07/2022 04:38	0	W
16/07/2022 04:43	0.9	W
16/07/2022 04:48	2.6	W
16/07/2022 04:53	3.5	SSW
16/07/2022 04:58	7	SSE
16/07/2022 05:03	7.8	S
16/07/2022 05:08	7	SSE
16/07/2022 05:13	7.8	SSE
16/07/2022 05:18	8.7	SE
16/07/2022 05:23	8.7	SE
16/07/2022 05:28	10.4	SE
16/07/2022 05:28	10.4	SE
16/07/2022 05:33	9.6	SE
16/07/2022 05:38	8.7	SE
16/07/2022 05:38	8.7	SE
16/07/2022 05:43	12.2	ESE
16/07/2022 05:48	12.2	ESE
16/07/2022 05:53	10.4	E
16/07/2022 05:58	9.6	ESE
16/07/2022 06:03	7.8	ESE
16/07/2022 06:08	8.7	ESE
16/07/2022 06:13	4.3	ESE
16/07/2022 06:18	8.7	SE
16/07/2022 06:23	9.6	ESE
16/07/2022 06:28	9.6	ESE
16/07/2022 06:33	7.8	ESE
16/07/2022 06:38	7	ESE
16/07/2022 06:43	7.8	ESE
16/07/2022 06:48	11.3	E
16/07/2022 06:53	8.7	E
16/07/2022 06:58	10.4	ENE
16/07/2022 07:03	10.4	ENE
16/07/2022 07:08	13	ENE
16/07/2022 07:13	12.2	ENE
16/07/2022 07:18	8.7	ENE
16/07/2022 07:23	12.2	NE
16/07/2022 07:28	15.7	NNE
16/07/2022 07:33	12.2	NNE
16/07/2022 07:38	9.6	NNE
16/07/2022 07:43	10.4	NE
16/07/2022 07:48	14.8	NE
16/07/2022 07:53	13.9	NE
16/07/2022 07:58	12.2	NE
16/07/2022 08:03	7.8	ENE
16/07/2022 08:08	12.2	NE
16/07/2022 08:13	11.3	NE
16/07/2022 08:18	8.7	NE
16/07/2022 08:23	2.6	NE
16/07/2022 08:28	4.3	NE
16/07/2022 08:33	1.7	NE
16/07/2022 08:38	1.7	NE
16/07/2022 08:43	3.5	NE
16/07/2022 08:48	2.6	NE
16/07/2022 08:53	1.7	NE
16/07/2022 08:58	2.6	NE
16/07/2022 09:03	0.9	NE
16/07/2022 09:08	2.6	NE
16/07/2022 09:13	1.7	NE
16/07/2022 09:18	2.6	NE
16/07/2022 09:23	2.6	NE
16/07/2022 09:28	1.7	NE
16/07/2022 09:33	1.7	NE
16/07/2022 09:38	3.5	NE
16/07/2022 09:43	6.1	NE
16/07/2022 09:48	7	SE
16/07/2022 09:53	7	SE
16/07/2022 09:58	4.3	ESE
16/07/2022 10:03	9.6	E
16/07/2022 10:08	7	ESE
16/07/2022 10:13	9.6	ESE
16/07/2022 10:18	7.8	ESE
16/07/2022 10:23	5.2	SSE
16/07/2022 10:28	8.7	SSE
16/07/2022 10:33	9.6	S
16/07/2022 10:38	7.8	S
16/07/2022 10:43	4.3	S
16/07/2022 10:48	5.2	S
16/07/2022 10:53	7	S
16/07/2022 10:58	7.8	S
16/07/2022 11:03	7	S
16/07/2022 11:08	5.2	SSW
16/07/2022 11:13	7.8	S
16/07/2022 11:18	5.2	SSE
16/07/2022 11:23	7.8	S
16/07/2022 11:28	10.4	S
16/07/2022 11:33	8.7	S
16/07/2022 11:38	11.3	S
16/07/2022 11:43	8.7	SSE
16/07/2022 11:48	13	S
16/07/2022 11:53	9.6	S
16/07/2022 11:58	9.6	SSE
16/07/2022 12:03	9.6	SSE
16/07/2022 12:08	13.9	SSE
16/07/2022 12:13	13	S
16/07/2022 12:18	13.9	SSE
16/07/2022 12:23	15.7	SSE
16/07/2022 12:28	11.3	SSW
16/07/2022 12:33	16.5	SSE
16/07/2022 12:38	16.5	SSE
16/07/2022 12:43	13.9	SSE
16/07/2022 12:48	13.9	SSE
16/07/2022 12:53	14.8	SSE
16/07/2022 12:58	16.5	S
16/07/2022 13:03	18.3	SSE
16/07/2022 13:08	17.4	SSE
16/07/2022 13:13	15.7	SSE
16/07/2022 13:18	12.2	SSE
16/07/2022 13:23	13	SE
16/07/2022 13:28	13.9	SSE
16/07/2022 13:33	16.5	SSE
16/07/2022 13:38	13.9	SSE
16/07/2022 13:43	16.5	SSE
16/07/2022 13:48	17.4	SSE
16/07/2022 13:53	13	SSE
16/07/2022 13:58	13.9	SSE
16/07/2022 14:03	12.2	SSE
16/07/2022 14:08	17.4	SSE
16/07/2022 14:13	13	SSE
16/07/2022 14:18	7.8	SSW
16/07/2022 14:23	8.7	SSW
16/07/2022 14:28	8.7	S
16/07/2022 14:33	9.6	SSW
16/07/2022 14:38	5.2	SSW
16/07/2022 14:43	8.7	SW
16/07/2022 14:48	9.6	SSW
16/07/2022 14:53	10.4	S
16/07/2022 14:58	11.3	S
16/07/2022 15:03	11.3	SSE
16/07/2022 15:08	7.8	SSW
16/07/2022 15:13	7.8	SW
16/07/2022 15:18	12.2	SSW
16/07/2022 15:23	16.5	SW
16/07/2022 15:28	13.9	WSW
16/07/2022 15:33	16.5	SW
16/07/2022 15:38	23.5	SW
16/07/2022 15:43	18.3	SW
16/07/2022 15:48	16.5	SW
16/07/2022 15:53	16.5	SW
16/07/2022 15:58	17.4	SSW
16/07/2022 16:03	19.1	SW
16/07/2022 16:08	18.3	SW
16/07/2022 16:13	36.5	WSW
16/07/2022 16:18	14.8	WSW
16/07/2022 16:23	27	SW
16/07/2022 16:28	26.1	WSW
16/07/2022 16:33	24.3	SW
16/07/2022 16:38	22.6	SW
16/07/2022 16:43	21.7	SSW
16/07/2022 16:48	19.1	SSW
16/07/2022 16:53	18.3	S
16/07/2022 16:58	13.9	SSW
16/07/2022 17:03	19.1	S
16/07/2022 17:08	17.4	SSW
16/07/2022 17:13	14.8	SSW
16/07/2022 17:18	16.5	SSW
16/07/2022 17:23	13.9	S
16/07/2022 17:28	15.7	SSW
16/07/2022 17:33	13.9	SW
16/07/2022 17:38	16.5	SSW
16/07/2022 17:43	14.8	SW
16/07/2022 17:48	15.7	SSW
16/07/2022 17:53	13	SSW
16/07/2022 17:58	21.7	SW
16/07/2022 18:03	21.7	SSW
16/07/2022 18:08	20.9	SSW
16/07/2022 18:13	18.3	SSW
16/07/2022 18:18	17.4	SW
16/07/2022 18:23	14.8	SSW
16/07/2022 18:28	15.7	SW
16/07/2022 18:33	15.7	SW
16/07/2022 18:38	16.5	SW
16/07/2022 18:43	20	SW
16/07/2022 18:48	16.5	SW
16/07/2022 18:53	13.9	SW
16/07/2022 18:58	8.7	SW
16/07/2022 19:03	9.6	SW
16/07/2022 19:08	11.3	WSW
16/07/2022 19:13	11.3	WSW
16/07/2022 19:18	16.5	WSW
16/07/2022 19:23	19.1	WSW
16/07/2022 19:28	23.5	WSW
16/07/2022 19:33	16.5	WSW
16/07/2022 19:38	23.5	WSW
16/07/2022 19:43	27	W
16/07/2022 19:48	25.2	W
16/07/2022 19:53	16.5	W
16/07/2022 19:58	22.6	W
16/07/2022 20:03	16.5	WSW
16/07/2022 20:08	10.4	WSW
16/07/2022 20:13	7.8	WSW
16/07/2022 20:18	7.8	SW
16/07/2022 20:23	7	SW
16/07/2022 20:28	13	SW
16/07/2022 20:33	14.8	WSW
16/07/2022 20:38	15.7	W
16/07/2022 20:43	20.9	W
16/07/2022 20:48	19.1	WSW
16/07/2022 20:53	21.7	W
16/07/2022 20:58	27	W
16/07/2022 21:03	19.1	W
16/07/2022 21:08	20	W
16/07/2022 21:13	27.8	W
16/07/2022 21:18	30.4	W
16/07/2022 21:23	28.7	W
16/07/2022 21:28	24.3	W
16/07/2022 21:33	23.5	WSW
16/07/2022 21:38	21.7	WSW
16/07/2022 21:43	22.6	W
16/07/2022 21:48	13.9	W
16/07/2022 21:53	18.3	W
16/07/2022 21:58	21.7	W
16/07/2022 22:03	16.5	WSW
16/07/2022 22:08	27	W
16/07/2022 22:13	19.1	W
16/07/2022 22:18	20	W
16/07/2022 22:23	13.9	WSW
16/07/2022 22:28	20.9	WSW
16/07/2022 22:33	14.8	WSW
16/07/2022 22:38	20.9	WSW
16/07/2022 22:43	20.9	WSW
16/07/2022 22:48	16.5	WSW
16/07/2022 22:53	16.5	WSW
16/07/2022 22:58	17.4	W
16/07/2022 23:03	15.7	WSW
16/07/2022 23:08	18.3	W
16/07/2022 23:13	19.1	WSW
16/07/2022 23:18	18.3	WSW
16/07/2022 23:23	16.5	WSW
16/07/2022 23:28	15.7	W
16/07/2022 23:33	11.3	W
16/07/2022 23:38	17.4	W
16/07/2022 23:43	22.6	W
16/07/2022 23:48	20	W
16/07/2022 23:53	14.8	W
16/07/2022 23:58	20	W
17/07/2022 00:03	17.4	W
17/07/2022 00:08	24.3	W
17/07/2022 00:13	17.4	WSW
17/07/2022 00:18	30.4	W
17/07/2022 00:23	24.3	W
17/07/2022 00:28	23.5	W
17/07/2022 00:33	20.9	W
17/07/2022 00:38	20.9	W
17/07/2022 00:43	20.9	WSW
17/07/2022 00:48	23.5	W
17/07/2022 00:53	23.5	W
17/07/2022 00:58	29.6	W
17/07/2022 01:03	26.1	W
17/07/2022 01:08	28.7	W
17/07/2022 01:13	24.3	W
17/07/2022 01:18	24.3	W
17/07/2022 01:23	29.6	W
17/07/2022 01:28	21.7	W
17/07/2022 01:33	20.9	W
17/07/2022 01:38	25.2	W
17/07/2022 01:43	33.9	W
17/07/2022 01:48	26.1	WSW
17/07/2022 01:53	27	W
17/07/2022 01:58	27	W
17/07/2022 02:03	31.3	W
17/07/2022 02:08	24.3	W
17/07/2022 02:13	23.5	W
17/07/2022 02:18	20.9	W
17/07/2022 02:23	20.9	W
17/07/2022 02:28	21.7	WSW
17/07/2022 02:33	21.7	W
17/07/2022 02:38	24.3	WSW
17/07/2022 02:43	27	W
17/07/2022 02:48	31.3	W
17/07/2022 02:53	24.3	WSW
17/07/2022 02:58	21.7	W
17/07/2022 03:03	21.7	W
17/07/2022 03:08	23.5	W
17/07/2022 03:13	20.9	W
17/07/2022 03:18	20	W
17/07/2022 03:23	19.1	W
17/07/2022 03:28	23.5	W
17/07/2022 03:33	21.7	W
17/07/2022 03:38	25.2	W
17/07/2022 03:43	17.4	W
17/07/2022 03:48	23.5	W
17/07/2022 03:53	21.7	W
17/07/2022 03:58	22.6	W
17/07/2022 04:03	24.3	W
17/07/2022 04:08	24.3	WSW
17/07/2022 04:13	24.3	WSW
17/07/2022 04:18	24.3	W
17/07/2022 04:23	23.5	W
17/07/2022 04:28	21.7	W
17/07/2022 04:33	20	W
17/07/2022 04:38	15.7	W
17/07/2022 04:43	17.4	W
17/07/2022 04:48	20.9	W
17/07/2022 04:53	18.3	W
17/07/2022 04:58	12.2	WSW
17/07/2022 05:03	19.1	WSW
17/07/2022 05:08	18.3	WSW
17/07/2022 05:13	15.7	WSW
17/07/2022 05:18	17.4	WSW
17/07/2022 05:23	16.5	W
17/07/2022 05:28	22.6	W
17/07/2022 05:33	13.9	WSW
17/07/2022 05:38	13.9	WSW
17/07/2022 05:43	12.2	WSW
17/07/2022 05:48	13	W
17/07/2022 05:53	12.2	W
17/07/2022 05:58	12.2	W
17/07/2022 06:03	13.9	W
17/07/2022 06:08	13.9	W
17/07/2022 06:13	13.9	W
17/07/2022 06:18	13.9	W
17/07/2022 06:23	12.2	W
17/07/2022 06:28	11.3	W
17/07/2022 06:33	12.2	W
17/07/2022 06:38	13.9	W
17/07/2022 06:43	13.9	WNW
17/07/2022 06:48	13	WNW
17/07/2022 06:53	13.9	W
17/07/2022 06:58	14.8	W
17/07/2022 07:03	14.8	W
17/07/2022 07:08	17.4	W
17/07/2022 07:13	13.9	W
17/07/2022 07:18	15.7	W
17/07/2022 07:23	15.7	W
17/07/2022 07:28	13	WNW
17/07/2022 07:33	13	W
17/07/2022 07:38	10.4	W
17/07/2022 07:43	10.4	W
17/07/2022 07:48	12.2	W
17/07/2022 07:53	9.6	W
17/07/2022 07:58	13	W
17/07/2022 08:03	14.8	W
17/07/2022 08:08	12.2	W
17/07/2022 08:13	12.2	W
17/07/2022 08:18	13	W
17/07/2022 08:23	9.6	W
17/07/2022 08:28	13	W
17/07/2022 08:33	13	W
17/07/2022 08:38	16.5	W
17/07/2022 08:43	13	W
17/07/2022 08:48	16.5	W
17/07/2022 08:53	17.4	W
17/07/2022 08:58	20	W
17/07/2022 09:03	18.3	W
17/07/2022 09:08	13.9	W
17/07/2022 09:13	15.7	W
17/07/2022 09:18	13.9	W
17/07/2022 09:23	20.9	W
17/07/2022 09:28	19.1	W
17/07/2022 09:33	17.4	W
17/07/2022 09:38	16.5	W
17/07/2022 09:43	14.8	W
17/07/2022 09:48	17.4	W
17/07/2022 09:53	16.5	W
17/07/2022 09:58	17.4	W
17/07/2022 10:03	21.7	W
17/07/2022 10:08	20	W
17/07/2022 10:13	19.1	WSW
17/07/2022 10:18	20	W
17/07/2022 10:23	15.7	W
17/07/2022 10:28	20	W
17/07/2022 10:33	24.3	W
17/07/2022 10:38	23.5	W
17/07/2022 10:43	20	W
17/07/2022 10:48	15.7	WSW
17/07/2022 10:53	23.5	WSW
17/07/2022 10:58	14.8	WSW
17/07/2022 11:03	13	WSW
17/07/2022 11:08	18.3	WSW
17/07/2022 11:13	19.1	W
17/07/2022 11:18	16.5	W
17/07/2022 11:23	24.3	W
17/07/2022 11:28	19.1	W
17/07/2022 11:33	20.9	WSW
17/07/2022 11:38	20.9	W
17/07/2022 11:43	15.7	W
17/07/2022 11:48	22.6	W
17/07/2022 11:53	17.4	W
17/07/2022 11:58	21.7	W
17/07/2022 12:03	23.5	W
17/07/2022 12:08	20	W
17/07/2022 12:13	20.9	W
17/07/2022 12:18	20.9	W
17/07/2022 12:23	21.7	W
17/07/2022 12:28	15.7	WSW
17/07/2022 12:33	20.9	W
17/07/2022 12:38	20.9	WNW
17/07/2022 12:43	17.4	W
17/07/2022 12:43	17.4	W
17/07/2022 12:53	20	W
17/07/2022 12:58	17.4	W
17/07/2022 13:03	21.7	W
17/07/2022 13:08	20	W
17/07/2022 13:13	17.4	WNW
17/07/2022 13:18	20	WNW
17/07/2022 13:23	17.4	WNW
17/07/2022 13:28	23.5	W
17/07/2022 13:33	18.3	W
17/07/2022 13:38	19.1	WNW
17/07/2022 13:43	20.9	W
17/07/2022 13:48	19.1	W
17/07/2022 13:53	16.5	W
17/07/2022 13:58	20	W
17/07/2022 14:03	18.3	W
17/07/2022 14:08	15.7	W
17/07/2022 14:13	18.3	W
17/07/2022 14:18	15.7	W
17/07/2022 14:23	20	W
17/07/2022 14:28	16.5	W
17/07/2022 14:33	15.7	W
17/07/2022 14:38	14.8	WNW
17/07/2022 14:43	18.3	WNW
17/07/2022 14:48	15.7	W
17/07/2022 14:53	13	W
17/07/2022 14:58	16.5	W
17/07/2022 15:03	14.8	WNW
17/07/2022 15:08	16.5	W
17/07/2022 15:13	13	W
17/07/2022 15:18	17.4	WNW
17/07/2022 15:23	14.8	W
17/07/2022 15:28	14.8	W
17/07/2022 15:33	13.9	WNW
17/07/2022 15:38	13.9	W
17/07/2022 15:43	13	W
17/07/2022 15:48	16.5	W
17/07/2022 15:53	15.7	W
17/07/2022 15:58	17.4	W
17/07/2022 16:03	13	WNW
17/07/2022 16:08	15.7	W
17/07/2022 16:13	13.9	W
17/07/2022 16:18	13	W
17/07/2022 16:23	12.2	WNW
17/07/2022 16:28	12.2	WNW
17/07/2022 16:33	13.9	WNW
17/07/2022 16:38	13	WNW
17/07/2022 16:43	13.9	WNW
17/07/2022 16:48	9.6	WNW
17/07/2022 16:53	7.8	NW
17/07/2022 16:58	12.2	WNW
17/07/2022 17:03	9.6	W
17/07/2022 17:08	9.6	WNW
17/07/2022 17:13	7	WNW
17/07/2022 17:18	9.6	NW
17/07/2022 17:23	9.6	NW
17/07/2022 17:28	10.4	WNW
17/07/2022 17:33	9.6	WNW
